2025-04-19 02:11:41 root         INFO     Starting GetRecords Consumer
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '89b04d03-012b-4759-8b52-94d8581f680c', 'customer_number': 226, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 50824, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_3969', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_2432', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 469004), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 20, 'total_different_products': 4}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229482431778552339180007188951052784428241649666 to Shard shardId-000000000000


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '32e098dc-3cf6-4030-8aeb-90bd8abe4677', 'customer_number': 170, 'city': 'Warszawa', 'country': 'Poland', 'credit_limit': 89001, 'browse_history': [{'product_code': 'S24_2841', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_1666', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_2841', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S700_4002', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595925198958158218322353242243074
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '32e098dc-3cf6-4030-8aeb-90bd8abe4677', 'customer_number': 170, 'city': 'Warszawa', 'country': 'Poland', 'credit_limit': 89001, 'browse_history': [{'product_code': 'S24_2841', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_1666', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_2841', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S700_4002', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 479985), 'overall_product_quantity': 28, 'overall_in_shopping_cart': 14, 'total_different_products': 5}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229482431778552339180024113912527389236687536130 to Shard shardId-000000000000


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '783b9136-3052-484a-8d44-ecba89e3d457', 'customer_number': 443, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 54937, 'browse_history': [{'product_code': 'S18_2581', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S10_1949', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S700_1938', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_2581', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595926063340119242783106510356482
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '783b9136-3052-484a-8d44-ecba89e3d457', 'customer_number': 443, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 54937, 'browse_history': [{'product_code': 'S18_2581', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S10_1949', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S700_1938', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_2581', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 489498), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 12, 'total_different_products': 5}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229482431778552339180034994244903920899259891714 to Shard shardId-000000000000


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '400f2753-2ac9-4f78-956e-9c2ae1e412ee', 'customer_number': 369, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 120300, 'browse_history': [{'product_code': 'S24_3371', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3259', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_4721', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595926901125712235722155373887490
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '400f2753-2ac9-4f78-956e-9c2ae1e412ee', 'customer_number': 369, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 120300, 'browse_history': [{'product_code': 'S24_3371', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3259', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_4721', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 504461), 'overall_product_quantity': 33, 'overall_in_shopping_cart': 7, 'total_different_products': 5}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229482431778552339180049501354739296449356365826 to Shard shardId-000000000000


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': 'bcf47a19-349d-43a0-8141-83ae604f43cc', 'customer_number': 205, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 29598, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S50_1341', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595926982123742149902310079201282
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': 'bcf47a19-349d-43a0-8141-83ae604f43cc', 'customer_number': 205, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 29598, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S50_1341', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 512881), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 12, 'total_different_products': 3}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229482431778552339180056754909656984224404602882 to Shard shardId-000000000000


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '20bd608f-a67e-488a-86ff-0a8521d2e78f', 'customer_number': 106, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 74591, 'browse_history': [{'product_code': 'S18_2795', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_4278', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126553276537997977507201351155730
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '20bd608f-a67e-488a-86ff-0a8521d2e78f', 'customer_number': 106, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 74591, 'browse_history': [{'product_code': 'S18_2795', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_4278', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 575551), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 11, 'total_different_products': 3}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229482431778552339180118410126457330381034094594 to Shard shardId-000000000000


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '6fc89412-8366-47ad-97d4-06cd09ff57ca', 'customer_number': 126, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 263, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_4522', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S12_1666', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49662502041677840269212126556642187479784638397145939986
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '6fc89412-8366-47ad-97d4-06cd09ff57ca', 'customer_number': 126, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 263, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_4522', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S12_1666', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 597839), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 0, 'total_different_products': 4}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229482431778552339180137752939571164447829393410 to Shard shardId-000000000000


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': 'aa72c893-bc77-46d5-b9ed-4ce9962995ef', 'customer_number': 150, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 93653, 'browse_history': [{'product_code': 'S24_2300', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_2022', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_2000', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2248', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126556910569011739086280089141266
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': 'aa72c893-bc77-46d5-b9ed-4ce9962995ef', 'customer_number': 150, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 93653, 'browse_history': [{'product_code': 'S24_2300', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_2022', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_2000', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2248', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 618649), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 18, 'total_different_products': 4}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229482431778552339180151051123586925368751161346 to Shard shardId-000000000000


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '189921bb-02a5-425a-8c49-d0edece5420b', 'customer_number': 316, 'city': 'Köln', 'country': 'Germany', 'credit_limit': 67584, 'browse_history': [{'product_code': 'S18_1662', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657137762670634072344133478907938
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '189921bb-02a5-425a-8c49-d0edece5420b', 'customer_number': 316, 'city': 'Köln', 'country': 'Germany', 'credit_limit': 67584, 'browse_history': [{'product_code': 'S18_1662', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 670202), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229504732523750869803336108171365700380546564114 to Shard shardId-000000000001


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '9235b4f0-4e4a-4be8-b4af-0014231df6c3', 'customer_number': 305, 'city': 'Leipzig', 'country': 'Germany', 'credit_limit': 26757, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657139736846497503035637358395426
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '9235b4f0-4e4a-4be8-b4af-0014231df6c3', 'customer_number': 305, 'city': 'Leipzig', 'country': 'Germany', 'credit_limit': 26757, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 690009), 'overall_product_quantity': 10, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229504732523750869803353033132840305188992450578 to Shard shardId-000000000001


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '4833a326-a7b5-4fb1-a865-9e971a2ccfcc', 'customer_number': 353, 'city': 'Reggio Emilia', 'country': 'Italy', 'credit_limit': 54777, 'browse_history': [{'product_code': 'S24_2300', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S32_2509', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S72_3212', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657141993911002723550711716511778
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '4833a326-a7b5-4fb1-a865-9e971a2ccfcc', 'customer_number': 353, 'city': 'Reggio Emilia', 'country': 'Italy', 'credit_limit': 54777, 'browse_history': [{'product_code': 'S24_2300', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S32_2509', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S72_3212', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 711239), 'overall_product_quantity': 32, 'overall_in_shopping_cart': 6, 'total_different_products': 5}
2025-04-19 02:12:51 root         INFO     Produced record 49662503229504732523750869803384465204150285547534811154 to Shard shardId-000000000001


2025-04-19 02:12:51 root         INFO     Read User Session {'session_id': '178350a3-7943-426f-a12a-322253ca13b8', 'customer_number': 351, 'city': 'Tsawassen', 'country': 'Canada', 'credit_limit': 76166, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2325', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657143943908349761949906979782690
2025-04-19 02:12:51 root         INFO     Processed User Session {'session_id': '178350a3-7943-426f-a12a-322253ca13b8', 'customer_number': 351, 'city': 'Tsawassen', 'country': 'Canada', 'credit_limit': 76166, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2325', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 12, 51, 749411), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
